date,100topics_Trace_Normalized,LLM_Trace_Normalized,Entities_Entropy_Normalized,NEAT_Trace_Normalized
2/21/1998,0.012030453,0.002066984,0.032018112,0.00092312
2/22/1998,0.00863732,0.001334261,0.02574173,0.000648814
2/23/1998,0.011979816,0.001871418,0.030589285,0.000841838
2/24/1998,0.012196356,0.00185373,0.031064109,0.001071306
2/25/1998,0.010786824,0.001753704,0.029147514,0.000763737
2/26/1998,0.008399407,0.001354746,0.024461221,0.000776194
2/27/1998,0.009797881,0.001660814,0.029270357,0.000672964
2/28/1998,0.010488151,0.001721907,0.029481304,0.000880191
3/1/1998,0.008767323,0.001443865,0.025538123,0.000674528
3/2/1998,0.012609933,0.001986173,0.032086119,0.000977106
3/3/1998,0.009586261,0.001602162,0.028533604,0.000761411
3/4/1998,0.010321926,0.001751849,0.030673246,0.000859494
3/5/1998,0.009224872,0.001646353,0.02700233,0.000791776
3/6/1998,0.009596618,0.001712391,0.028747423,0.000854312
3/7/1998,0.009593571,0.001672979,0.02857477,0.000802124
3/8/1998,0.008172266,0.001326854,0.025274094,0.000699802
3/9/1998,0.013898238,0.002179967,0.035489889,0.000799642
3/10/1998,0.010007598,0.001829943,0.029675584,0.00082901
3/11/1998,0.009501958,0.001832846,0.029106864,0.000803142
3/12/1998,0.009785469,0.001766941,0.029034642,0.000850772
3/13/1998,0.010000615,0.00185302,0.029607122,0.000823457
3/14/1998,0.009425298,0.00163985,0.029617454,0.000818437
3/15/1998,0.007467384,0.001310648,0.023998369,0.000606977
3/16/1998,0.011334641,0.002042443,0.031504011,0.000951436
3/17/1998,0.011558492,0.002026284,0.032839226,0.00112368
3/18/1998,0.013288289,0.00237203,0.036438132,0.001083221
3/19/1998,0.012394496,0.002389759,0.03645465,0.001055778
3/20/1998,0.010926881,0.002040086,0.032750286,0.00111696
3/21/1998,0.011354737,0.002337571,0.033930417,0.001098011
3/22/1998,0.010711041,0.001756078,0.029931085,0.000864621
3/23/1998,0.015782204,0.002521087,0.035055622,0.001415155
3/24/1998,0.013443661,0.002217819,0.035371942,0.001185581
3/25/1998,0.01125401,0.002046244,0.032946671,0.000936956
3/26/1998,0.011023172,0.002040367,0.033359699,0.001009517
3/27/1998,0.013676173,0.002529712,0.039898684,0.001223728
3/28/1998,0.015076554,0.002546742,0.038612566,0.001203183
3/29/1998,0.010342144,0.001891242,0.031227599,0.000982794
3/30/1998,0.01371589,0.002419519,0.036185434,0.001189886
3/31/1998,0.013022551,0.002151155,0.035721323,0.001195417
4/1/1998,0.012951652,0.002359824,0.037757987,0.001006331
4/2/1998,0.011259353,0.001848278,0.0303626,0.000878871
4/3/1998,0.010501993,0.001781818,0.031463803,0.000809981
4/4/1998,0.008999095,0.001724341,0.028507684,0.000791668
4/5/1998,0.008623004,0.00148107,0.026249203,0.000637052
4/6/1998,0.011037343,0.001917261,0.029956073,0.000908419
4/7/1998,0.01051444,0.001814916,0.030446211,0.000836109
4/8/1998,0.011053398,0.001982927,0.031295337,0.000920185
4/9/1998,0.011131117,0.001968146,0.032765394,0.000803577
4/10/1998,0.011086543,0.0019504,0.03134601,0.00073837
4/11/1998,0.010716752,0.001939257,0.030719883,0.00090345
4/12/1998,0.008626914,0.001461201,0.025496245,0.000691543
4/13/1998,0.011131394,0.002202359,0.032403505,0.000830762
4/14/1998,0.010303253,0.001896152,0.030229939,0.000920107
4/15/1998,0.010062975,0.001743738,0.030171801,0.0009399
4/16/1998,0.009857889,0.001939907,0.030517195,0.00101013
4/17/1998,0.009805418,0.001801449,0.029670848,0.000782734
4/18/1998,0.010160323,0.001903449,0.030523614,0.000899526
4/19/1998,0.008224029,0.00134175,0.025153918,0.00061294
4/20/1998,0.01188323,0.0021412,0.033263049,0.000897048
4/21/1998,0.010384508,0.001950543,0.030945297,0.000827823
4/22/1998,0.009439397,0.001798256,0.028571214,0.000890286
4/23/1998,0.009914289,0.001691776,0.02852319,0.000768418
4/24/1998,0.009061674,0.001625065,0.026794062,0.000743919
4/25/1998,0.010359051,0.001902416,0.030605281,0.000791373
4/26/1998,0.007859635,0.001379531,0.0251326,0.000715868
4/27/1998,0.013189711,0.002290149,0.034753842,0.001017547
4/28/1998,0.010346519,0.00179492,0.029882818,0.000904615
4/29/1998,0.009707204,0.001720208,0.02965816,0.000716341
4/30/1998,0.00952233,0.001648905,0.026838124,0.000709573
5/1/1998,0.009104974,0.001519409,0.026536426,0.000736783
5/2/1998,0.010578108,0.001817608,0.029274077,0.000799823
5/3/1998,0.007990587,0.00137516,0.024984317,0.000659131
5/4/1998,0.012589966,0.002180185,0.032498715,0.001049702
5/5/1998,0.010757229,0.001701348,0.028218768,0.000845366
5/6/1998,0.010635582,0.001847401,0.030692339,0.000896282
5/7/1998,0.010118932,0.001683426,0.029055686,0.000833401
5/8/1998,0.009976913,0.001735637,0.029420253,0.000764289
5/9/1998,0.00993116,0.001732259,0.029195044,0.000789652
5/10/1998,0.008829544,0.001448985,0.026339777,0.000768052
5/11/1998,0.012376758,0.002179026,0.033307666,0.001079953
5/12/1998,0.01020234,0.001834068,0.030101326,0.000801724
5/13/1998,0.00987143,0.001842765,0.029181905,0.000989803
5/14/1998,0.010100794,0.001617897,0.027939633,0.00071817
5/15/1998,0.009168609,0.001673538,0.027740235,0.000748508
5/16/1998,0.010522242,0.001812517,0.029079598,0.000905112
5/17/1998,0.007787325,0.00129435,0.023203638,0.000600764
5/18/1998,0.009350942,0.001689601,0.02776563,0.000885588
5/19/1998,0.009782918,0.001670389,0.027468231,0.000864477
5/20/1998,0.01091016,0.001769614,0.030654381,0.000767425
5/21/1998,0.009353814,0.001717669,0.029165533,0.00073541
5/22/1998,0.007594775,0.001285226,0.023991796,0.000739991
5/23/1998,0.010824775,0.001855908,0.030558008,0.000898118
5/24/1998,0.009512706,0.001514339,0.028596324,0.00075044
5/25/1998,0.01060372,0.001865371,0.030160215,0.001023069
5/26/1998,0.012967773,0.002354029,0.036323363,0.00101788
5/27/1998,0.011626351,0.001888162,0.031817997,0.000855984
5/28/1998,0.01172898,0.001871287,0.030073341,0.000788746
5/29/1998,0.010218927,0.00166287,0.027743562,0.000735695
5/30/1998,0.011509578,0.001971073,0.030952283,0.0009314
5/31/1998,0.009067019,0.001499478,0.026884257,0.000763676
6/1/1998,0.012722045,0.002310949,0.034299165,0.001041275
6/2/1998,0.011030167,0.00194378,0.030492702,0.000974025
6/3/1998,0.006069357,0.001254629,0.018999414,0.000749317
6/4/1998,0.010044654,0.00160597,0.02675628,0.000752803
6/5/1998,0.010986352,0.001819939,0.030463005,0.000810759
6/6/1998,0.010536773,0.001787897,0.029283692,0.000772443
6/7/1998,0.008449259,0.001411575,0.025542507,0.000661838
6/8/1998,0.011751296,0.002182795,0.033126475,0.001020078
6/9/1998,0.010475056,0.001874862,0.029144435,0.000910245
6/10/1998,0.010584032,0.00188846,0.029901963,0.000847259
6/11/1998,0.008537099,0.001469521,0.024705494,0.00072997
6/12/1998,0.009753029,0.001561262,0.027151683,0.000658946
6/13/1998,0.010702868,0.001915289,0.030655801,0.000938108
6/14/1998,0.009145011,0.001427413,0.027320295,0.000660222
6/15/1998,0.01133134,0.00190258,0.030766383,0.000820034
6/16/1998,0.011066871,0.001905743,0.03142268,0.000918033
6/17/1998,0.009479256,0.001676192,0.027474182,0.000765624
6/18/1998,0.009716741,0.001584343,0.028264138,0.000772142
6/19/1998,0.010715228,0.001855753,0.030426773,0.000787306
6/20/1998,0.010190579,0.001926868,0.030361749,0.000932378
6/21/1998,0.009827648,0.001556472,0.027236894,0.000648502
6/22/1998,0.012276859,0.002138636,0.031740522,0.001017516
6/23/1998,0.011018223,0.001948547,0.032545993,0.000753717
6/24/1998,0.009680244,0.001780775,0.029112397,0.000830191
6/25/1998,0.009305233,0.001708626,0.028552856,0.000751611
6/26/1998,0.00919212,0.001573523,0.028190863,0.000823524
6/27/1998,0.009075035,0.001782736,0.028969726,0.000834734
6/28/1998,0.008761685,0.001500653,0.026600036,0.000696292
6/29/1998,0.012966104,0.002323627,0.036205374,0.0010542
6/30/1998,0.010566135,0.001939581,0.031701022,0.000791856
7/1/1998,0.009296264,0.001736858,0.030148367,0.000744922
7/2/1998,0.009896012,0.001755375,0.030712351,0.000751543
7/3/1998,0.009388549,0.001692788,0.029293987,0.000744027
7/4/1998,0.010319539,0.002003135,0.031196426,0.000903274
7/5/1998,0.009601655,0.001644755,0.028423917,0.000832209
7/6/1998,0.014244457,0.002572444,0.038329611,0.001052569
7/7/1998,0.01172823,0.002043363,0.034891271,0.000983322
7/8/1998,0.010607244,0.001809048,0.032989885,0.000692335
7/9/1998,0.010293098,0.001727958,0.03118772,0.000784534
7/10/1998,0.011026794,0.001782119,0.033038577,0.000770868
7/11/1998,0.012231415,0.002028747,0.03620529,0.001050894
7/12/1998,0.008405823,0.001462986,0.027732505,0.000652329
7/13/1998,0.014584726,0.002394035,0.039514361,0.001065276
7/14/1998,0.011673677,0.002026071,0.036462428,0.000873095
7/15/1998,0.012030734,0.001889012,0.035078787,0.000842348
7/16/1998,0.008642918,0.001416412,0.026472583,0.00071687
7/17/1998,0.012379493,0.002098074,0.038489399,0.000934706
7/18/1998,0.011174515,0.001964264,0.035107075,0.000756915
7/19/1998,0.009007841,0.001509216,0.028013199,0.000764645
7/20/1998,0.011551341,0.002019208,0.03547725,0.001026167
7/21/1998,0.011338074,0.001940738,0.03415169,0.000826677
7/22/1998,0.010167937,0.001732129,0.032376676,0.000779723
7/23/1998,0.011336103,0.001703813,0.030421796,0.000817476
7/24/1998,0.011075356,0.001849346,0.033283276,0.000676753
7/25/1998,0.010216879,0.001798276,0.032812829,0.000755735
7/26/1998,0.008952141,0.00144527,0.029573985,0.000669098
7/27/1998,0.013609016,0.002185947,0.0378772,0.000875287
7/28/1998,0.011160386,0.001844133,0.033272634,0.000775617
7/29/1998,0.010594981,0.001748231,0.032527281,0.000779005
7/30/1998,0.010716498,0.001760626,0.033057707,0.000754197
7/31/1998,0.010759461,0.00172172,0.030846496,0.000745192
8/1/1998,0.010440275,0.001694602,0.032407951,0.000666113
8/2/1998,0.010906371,0.001652081,0.03145405,0.000839757
8/3/1998,0.012747472,0.002265937,0.035892666,0.00101066
8/4/1998,0.013016445,0.002025845,0.035006832,0.000855126
8/5/1998,0.011881892,0.001862005,0.032527687,0.000892709
8/6/1998,0.011904439,0.001912239,0.033889037,0.000856067
8/7/1998,0.011670484,0.001811504,0.03388602,0.000836816
8/8/1998,0.012023377,0.001827288,0.031505963,0.000876963
8/9/1998,0.00947951,0.001425985,0.027771516,0.000716779
8/10/1998,0.013103124,0.001946991,0.036240353,0.000829335
8/11/1998,0.014629691,0.002079956,0.037427423,0.000901974
8/12/1998,0.011979464,0.001817347,0.033991557,0.000724997
8/13/1998,0.010275843,0.001673548,0.030173037,0.000770106
8/14/1998,0.011291471,0.001839519,0.033182249,0.000702661
8/15/1998,0.01255728,0.00198988,0.034717074,0.00085398
8/16/1998,0.009175542,0.001470521,0.028158277,0.000681338
8/17/1998,0.013865856,0.002213864,0.036300132,0.00099122
8/18/1998,0.011359039,0.001691905,0.034091144,0.000765215
8/19/1998,0.009929363,0.001559171,0.03071812,0.000661445
8/20/1998,0.010144677,0.001830281,0.030778304,0.000870955
8/21/1998,0.010802195,0.001627987,0.028831504,0.000739617
8/22/1998,0.010220728,0.001547231,0.028966751,0.000702943
8/23/1998,0.009406774,0.001365899,0.026978005,0.000671543
8/24/1998,0.015792522,0.002314059,0.038875589,0.001169704
8/25/1998,0.01162612,0.001942314,0.033628204,0.000750765
8/26/1998,0.010817039,0.001803304,0.031521285,0.000763023
8/27/1998,0.008999025,0.001447829,0.027844741,0.000741905
8/28/1998,0.011152796,0.001732664,0.031285535,0.000698052
8/29/1998,0.011937854,0.001884421,0.035509795,0.000793077
8/30/1998,0.009946102,0.001468982,0.028569476,0.000695608
8/31/1998,0.012722978,0.002031696,0.035078466,0.000894036
9/1/1998,0.010691615,0.001768899,0.032059263,0.000781844
9/2/1998,0.009816754,0.001530563,0.029834361,0.000695792
9/3/1998,0.009936065,0.001610339,0.029593434,0.000673222
9/4/1998,0.010448797,0.001748199,0.032074121,0.000857008
9/5/1998,0.011789413,0.002027752,0.03466249,0.000779321
9/6/1998,0.009270571,0.001378759,0.027006893,0.000647949
9/7/1998,0.013408052,0.002056289,0.036547081,0.000930167
9/8/1998,0.00663014,0.001118864,0.022974875,0.000781869
9/9/1998,0.011210287,0.001648696,0.02935961,0.000831787
9/10/1998,0.011108127,0.001693483,0.032356608,0.000878406
9/11/1998,0.009267818,0.001487049,0.02881242,0.000676094
9/12/1998,0.007242976,0.001186039,0.023892357,0.000509369
9/13/1998,0.00651092,0.000882474,0.021004484,0.00046691
9/14/1998,0.010733339,0.001614488,0.030894565,0.000740196
9/15/1998,0.010280335,0.00150075,0.028305715,0.000800751
9/16/1998,0.008630552,0.001497594,0.028034254,0.00080053
9/17/1998,0.010654256,0.001654579,0.031461635,0.000746076
9/18/1998,0.008638785,0.001330761,0.027318261,0.000599358
9/19/1998,0.011312873,0.001746406,0.03307231,0.000728861
9/20/1998,0.008024386,0.001277916,0.025546362,0.000504467
9/21/1998,0.012247361,0.001788523,0.033771714,0.00095293
9/22/1998,0.008252883,0.001251647,0.026744351,0.000654892
9/23/1998,0.008035836,0.001305015,0.02619572,0.000648112
9/24/1998,0.009976192,0.001666575,0.032399586,0.000786894
9/25/1998,0.010732448,0.001728751,0.032161342,0.000739264
9/26/1998,0.011419971,0.001829316,0.03249827,0.000743851
9/27/1998,0.009234212,0.001527796,0.028244081,0.000709609
9/28/1998,0.012287123,0.001979346,0.035860436,0.00095321
9/29/1998,0.012289441,0.001930091,0.033988441,0.000970875
9/30/1998,0.010655502,0.001818792,0.033530031,0.000845909
10/1/1998,0.010582353,0.001715287,0.031722854,0.000697028
10/2/1998,0.010792111,0.001807536,0.032631394,0.000707073
10/3/1998,0.009252552,0.001437182,0.028103675,0.000766666
10/4/1998,0.011913549,0.001880427,0.033369575,0.000954871
10/5/1998,0.009456732,0.00145234,0.028685893,0.000654768
10/6/1998,0.010520905,0.001607663,0.030878374,0.00088748
10/7/1998,0.010218379,0.001612585,0.031997631,0.000643976
10/8/1998,0.010530312,0.001710645,0.030531501,0.000754449
10/9/1998,0.008913882,0.001505594,0.02771151,0.000559012
10/10/1998,0.009774188,0.001684299,0.030882136,0.000740507
10/11/1998,0.010505075,0.001714979,0.031596235,0.000747036
10/12/1998,0.012704659,0.002164774,0.036115129,0.000971823
10/13/1998,0.015163573,0.002145032,0.038651175,0.001056477
10/14/1998,0.011376508,0.001788832,0.032299474,0.000830395
10/15/1998,0.01096446,0.001670619,0.031385268,0.000768834
10/16/1998,0.011244733,0.001679369,0.031800517,0.000852732
10/17/1998,0.011974167,0.00199842,0.034713039,0.000966036
10/18/1998,0.008767915,0.001407343,0.026876551,0.00069524
10/19/1998,0.013353199,0.002137975,0.035680701,0.000963801
10/20/1998,0.012282462,0.001886679,0.033966001,0.000783549
10/21/1998,0.01212503,0.001876265,0.035903141,0.000882903
10/22/1998,0.010992606,0.001640655,0.031169417,0.000770325
10/23/1998,0.010999023,0.001941068,0.033279092,0.000865581
10/24/1998,0.012076953,0.001839981,0.03426883,0.00094279
10/25/1998,0.00962538,0.001479823,0.028904537,0.000757708
10/26/1998,0.012146939,0.001882797,0.03391311,0.000964383
10/27/1998,0.011541927,0.001769154,0.032458176,0.00091563
10/28/1998,0.0118422,0.00191926,0.034905986,0.000865887
10/29/1998,0.010153249,0.001580596,0.031362944,0.000719021
10/30/1998,0.01095114,0.001661387,0.033051646,0.000822115
10/31/1998,0.010659155,0.00178149,0.031885255,0.00086461
11/1/1998,0.008493514,0.001316611,0.026852009,0.000680012
11/2/1998,0.012272573,0.001958176,0.036194809,0.000928801
11/3/1998,0.008962221,0.001348563,0.026860265,0.000666869
11/4/1998,0.007037995,0.00133243,0.024351946,0.000791217
11/5/1998,0.007051716,0.00125743,0.023093537,0.000829185
11/6/1998,0.011269194,0.001916107,0.032677122,0.000927091
11/7/1998,0.011838851,0.001865714,0.033788436,0.000890269
11/8/1998,0.008857699,0.001431007,0.028393551,0.000686522
11/9/1998,0.014361699,0.002213468,0.038098199,0.001016558
11/10/1998,0.011134095,0.001763119,0.033991578,0.000978505
11/11/1998,0.010124766,0.001736191,0.032097294,0.000720198
11/12/1998,0.011375722,0.001819283,0.032456604,0.000817512
11/13/1998,0.011048736,0.001717885,0.031725538,0.000811535
11/14/1998,0.013160069,0.002055337,0.036248957,0.00085995
11/15/1998,0.009224265,0.001410269,0.027528141,0.000725115
11/16/1998,0.013377031,0.002008091,0.035722402,0.000876369
11/17/1998,0.011269655,0.001637557,0.030166155,0.000850564
11/18/1998,0.011471328,0.001900732,0.033547405,0.000848396
11/19/1998,0.010817087,0.001701128,0.031301887,0.000845197
11/20/1998,0.010723493,0.001592537,0.032207214,0.000760936
11/21/1998,0.012083922,0.001977818,0.034495617,0.000872476
11/22/1998,0.008833668,0.001365366,0.027195746,0.000705681
11/23/1998,0.015017656,0.002332683,0.038211433,0.001072566
11/24/1998,0.01088487,0.001759632,0.031890923,0.000900681
11/25/1998,0.01150924,0.001922676,0.033484826,0.000754955
11/26/1998,0.009469717,0.00173047,0.032182883,0.00085827
11/27/1998,0.00974155,0.001703783,0.03070569,0.000734749
11/28/1998,0.012470693,0.002208703,0.034910212,0.000894359
11/29/1998,0.009894974,0.001527953,0.028936635,0.000728917
11/30/1998,0.01199244,0.002242855,0.034432877,0.001099447
12/1/1998,0.010195824,0.001796698,0.031908069,0.000905693
12/2/1998,0.010815571,0.001948647,0.033919429,0.000948245
12/3/1998,0.008346717,0.001253214,0.02736995,0.000513456
12/4/1998,0.010054578,0.001723716,0.031662362,0.000779586
12/5/1998,0.011571581,0.002003922,0.034414261,0.000951902
12/6/1998,0.008364689,0.001294224,0.025339378,0.000568013
12/7/1998,0.013135407,0.002019411,0.035635171,0.001080606
12/8/1998,0.011025165,0.001868414,0.031596467,0.000954192
12/9/1998,0.00918519,0.001621197,0.030022285,0.000767329
12/10/1998,0.009276807,0.001469289,0.029073582,0.000677524
12/11/1998,0.009240581,0.001557542,0.03133297,0.000699022
12/12/1998,0.008417269,0.001373764,0.027419884,0.000594423
12/13/1998,0.006704398,0.001099161,0.022231341,0.000499046
12/14/1998,0.011114611,0.001647726,0.031368038,0.000904079
12/15/1998,0.009749132,0.001621346,0.030295813,0.000921999
12/16/1998,0.009449027,0.001416639,0.029876286,0.000613836
12/17/1998,0.008158694,0.001244196,0.026802785,0.000512608
12/18/1998,0.007598098,0.001183333,0.026339786,0.00045712
12/19/1998,0.009002045,0.001348829,0.027523456,0.000562179
12/20/1998,0.006896493,0.001046599,0.022153857,0.000466213
12/21/1998,0.011004954,0.001639288,0.032355706,0.000657404
12/22/1998,0.01144761,0.001703702,0.031751592,0.000928446
12/23/1998,0.011823952,0.001854105,0.033597457,0.000859386
12/24/1998,0.011537357,0.001814461,0.034135857,0.000854429
12/25/1998,0.010061137,0.001771617,0.032975724,0.000779095
12/26/1998,0.012463443,0.001998788,0.03543115,0.000970553
12/27/1998,0.010791584,0.001623401,0.032074814,0.000805329
12/28/1998,0.013557204,0.002194546,0.036223169,0.001063694
12/29/1998,0.013864789,0.002166535,0.036959485,0.001027082
12/30/1998,0.012868332,0.002244312,0.03762885,0.000867448
12/31/1998,0.011665536,0.001835532,0.033163103,0.000959565
1/1/1999,0.014369877,0.002305744,0.038960785,0.001046377
1/2/1999,0.014527816,0.002496733,0.041533746,0.001281556
1/3/1999,0.012281978,0.001824054,0.032947855,0.000928594
1/4/1999,0.014665734,0.002401719,0.039763063,0.001117957
1/5/1999,0.013102941,0.002166626,0.038281062,0.001015273
1/6/1999,0.012149776,0.001925904,0.035495022,0.000835815
1/7/1999,0.011169662,0.001680515,0.032595316,0.000678826
1/8/1999,0.011335506,0.001795512,0.033180906,0.000888639
1/9/1999,0.011654202,0.00183148,0.033493285,0.000797259
1/10/1999,0.011658131,0.001725695,0.032638642,0.000675938
1/11/1999,0.014320529,0.0021916,0.038472764,0.001162372
1/12/1999,0.011928554,0.001894673,0.036190422,0.001018107
1/13/1999,0.011418766,0.001751202,0.033516026,0.000884175
1/14/1999,0.011423277,0.001679776,0.03302859,0.001019011
1/15/1999,0.010261527,0.001564202,0.030381546,0.000695622
1/16/1999,0.009720846,0.001685226,0.030887639,0.000745476
1/17/1999,0.008524363,0.001414761,0.028726761,0.000590189
1/18/1999,0.016141482,0.00223748,0.039505686,0.001093707
1/19/1999,0.014546255,0.002171829,0.038809562,0.001106736
1/20/1999,0.009161489,0.001395774,0.029765854,0.000763152
1/21/1999,0.009379963,0.001525459,0.03164258,0.000724967
1/22/1999,0.009515878,0.001444778,0.030103052,0.000594672
1/23/1999,0.010673298,0.001601935,0.032125419,0.000728187
1/24/1999,0.009498157,0.001502813,0.030110826,0.000775284
1/25/1999,0.013171698,0.001821329,0.035646574,0.000812936
1/26/1999,0.010203841,0.001607305,0.033013146,0.000703503
1/27/1999,0.01047015,0.001615397,0.032059188,0.000762597
1/28/1999,0.009956058,0.00162238,0.031540065,0.000745981
1/29/1999,0.010934169,0.001663735,0.031844164,0.000760552
1/30/1999,0.011412103,0.001964769,0.03355363,0.000971779
1/31/1999,0.009641503,0.001442356,0.028969179,0.00067349
2/1/1999,0.014579454,0.002255495,0.039084187,0.000978228
2/2/1999,0.012447376,0.001870395,0.032987645,0.000980838
2/3/1999,0.011342133,0.001673973,0.031243927,0.000885033
2/4/1999,0.011523255,0.00175707,0.032474883,0.000838388
2/5/1999,0.009316936,0.001572102,0.030200534,0.000636672
2/6/1999,0.011548974,0.001988413,0.034411162,0.000824366
2/7/1999,0.009215191,0.001461234,0.029863528,0.0006538
2/8/1999,0.01393388,0.002165174,0.037481575,0.001006128
2/9/1999,0.011256778,0.001728671,0.033779785,0.000818808
2/10/1999,0.010863511,0.001795047,0.033406931,0.00071165
2/11/1999,0.01062192,0.001742811,0.032263205,0.000716626
2/12/1999,0.010399451,0.001749108,0.031913739,0.000753884
2/13/1999,0.007636047,0.001245385,0.025334913,0.000619734
2/14/1999,0.011261079,0.001572385,0.032182506,0.000695454
2/15/1999,0.013299704,0.002153921,0.038967868,0.000813894
2/16/1999,0.012965143,0.002074385,0.034431305,0.001066851
2/17/1999,0.014341464,0.002232993,0.039584934,0.001044368
2/18/1999,0.012863729,0.001915055,0.034954992,0.000808973
2/19/1999,0.011088707,0.001929603,0.033949568,0.000861089
2/20/1999,0.013941779,0.002128643,0.038466964,0.000969628
2/21/1999,0.010411697,0.001600131,0.030958777,0.00079808
2/22/1999,0.015177169,0.002300124,0.041112819,0.00102995
2/23/1999,0.011988219,0.00199579,0.034001091,0.000987043
2/24/1999,0.011993864,0.001940424,0.035028127,0.000921884
2/25/1999,0.010255697,0.00165914,0.030530173,0.000754818
2/26/1999,0.011256653,0.001761584,0.032397401,0.000651219
2/27/1999,0.01137621,0.001873135,0.032821636,0.000811567
2/28/1999,0.010631503,0.001716205,0.032693926,0.000764927
3/1/1999,0.014800251,0.002298186,0.038087566,0.001025728
3/2/1999,0.011273711,0.001859633,0.032506816,0.000979728
3/3/1999,0.012650886,0.001816767,0.036197235,0.000813387
3/4/1999,0.01275356,0.001939999,0.035855277,0.000944357
3/5/1999,0.011291749,0.001849649,0.032762559,0.00089394
3/6/1999,0.013159559,0.002211655,0.037546901,0.000898613
3/7/1999,0.010922502,0.001661396,0.031717576,0.000777147
3/8/1999,0.015027251,0.002308686,0.039736684,0.001084333
3/9/1999,0.011537083,0.001838405,0.033089789,0.00104297
3/10/1999,0.013287807,0.00216286,0.037609486,0.000935597
3/11/1999,0.012321981,0.001868006,0.033769626,0.000915429
3/12/1999,0.010987095,0.001679433,0.032176594,0.000874563
3/13/1999,0.014002037,0.002298926,0.038065519,0.000997357
3/14/1999,0.010619819,0.001569227,0.030641381,0.000844894
3/15/1999,0.01519314,0.002212473,0.038258025,0.000973726
3/16/1999,0.011857869,0.001690255,0.032009744,0.001018114
3/17/1999,0.011418467,0.001837151,0.035532083,0.000818125
3/18/1999,0.010890844,0.001788191,0.033308868,0.000789814
3/19/1999,0.011243351,0.001824886,0.033798351,0.000766965
3/20/1999,0.011838292,0.001868384,0.034981269,0.000745648
3/21/1999,0.013243677,0.002061971,0.037144393,0.001040669
3/22/1999,0.013554615,0.002147779,0.038729157,0.001073752
3/23/1999,0.012685689,0.002045308,0.035055019,0.001124271
3/24/1999,0.011238181,0.001797315,0.03440947,0.000749103
3/25/1999,0.011162764,0.001728364,0.032832017,0.000643396
3/26/1999,0.011436194,0.001627317,0.032725771,0.000642138
3/27/1999,0.011128365,0.001837188,0.033236384,0.000728107
3/28/1999,0.010082885,0.00155021,0.030460299,0.000674904
3/29/1999,0.013792931,0.00211342,0.038378199,0.000876025
3/30/1999,0.007852279,0.001336084,0.025341898,0.00065298
3/31/1999,0.010017052,0.001615343,0.027954961,0.000823303
4/1/1999,0.008813721,0.001354083,0.025209208,0.000718026
4/2/1999,0.010096816,0.001485925,0.02985962,0.000786339
4/3/1999,0.011798014,0.001778805,0.034827845,0.000706941
4/4/1999,0.010916777,0.001621559,0.032573979,0.000897605
4/5/1999,0.012549513,0.001876534,0.034823931,0.000892676
4/6/1999,0.012985292,0.002069984,0.036738079,0.000910137
4/7/1999,0.012336632,0.001915735,0.034813127,0.000791504
4/8/1999,0.010674033,0.001647547,0.032401931,0.000668363
4/9/1999,0.010753601,0.001608898,0.031081066,0.000689689
4/10/1999,0.011958465,0.001836421,0.032886934,0.000778807
4/11/1999,0.00997857,0.001581408,0.028741829,0.000727886
4/12/1999,0.013525428,0.001989348,0.038106911,0.000849161
4/13/1999,0.011165041,0.001708884,0.031486183,0.00083394
4/14/1999,0.010199462,0.001573882,0.031840146,0.00060538
4/15/1999,0.010561145,0.001629839,0.030475751,0.000795636
4/16/1999,0.011754626,0.001735697,0.033351567,0.000765538
4/17/1999,0.010245694,0.001570459,0.028673843,0.000743546
4/18/1999,0.010498732,0.001522299,0.029689554,0.000688006
4/19/1999,0.014789278,0.002323875,0.038613096,0.000884818
4/20/1999,0.012486881,0.002014481,0.035456699,0.000895372
4/21/1999,0.013060778,0.001891548,0.034523462,0.000864631
4/22/1999,0.009778755,0.001478752,0.030943488,0.000640374
4/23/1999,0.010804318,0.001674744,0.031885512,0.00083551
4/24/1999,0.01309327,0.002073633,0.037993387,0.000968224
4/25/1999,0.009410998,0.001414557,0.028739303,0.000739158
4/26/1999,0.01339175,0.001997055,0.036938588,0.000892923
4/27/1999,0.011048674,0.001863736,0.033184953,0.00091869
4/28/1999,0.010862957,0.00154708,0.029615844,0.000875509
4/29/1999,0.011100546,0.001643184,0.032428714,0.000662381
4/30/1999,0.012082181,0.001875928,0.032423766,0.000753726
5/1/1999,0.013322649,0.002035763,0.037843218,0.000900983
5/2/1999,0.013038614,0.001945012,0.036691789,0.001027038
5/3/1999,0.012855616,0.001855242,0.034280896,0.001016431
5/4/1999,0.012168153,0.001815521,0.034818743,0.000877514
5/5/1999,0.012199523,0.001755979,0.035212393,0.000743443
5/6/1999,0.0109742,0.001656205,0.032281748,0.000626581
5/7/1999,0.01150829,0.001779959,0.032966597,0.000835323
5/8/1999,0.012261941,0.002015641,0.035913028,0.000857776
5/9/1999,0.010665493,0.001592043,0.030220871,0.000726043
5/10/1999,0.01693363,0.002127634,0.041230794,0.001065745
5/11/1999,0.012972669,0.001814082,0.034571819,0.000951413
5/12/1999,0.012834239,0.001778066,0.034775812,0.000860898
5/13/1999,0.011497983,0.001696721,0.032329066,0.000679868
5/14/1999,0.010609358,0.001641088,0.030821828,0.000792922
5/15/1999,0.011094165,0.001845512,0.031688547,0.000782471
